cve_id,title,description,faq,severity,severity_value,cvss_base_score,cvss_temporal_score,cvss_vector,exploit_status,exploit_status_raw,impact_type,affected_products,affected_product_ids,affected_product_count,kb_articles,superceded_by,restart_required,acknowledged_researchers,release_date,patch_tuesday_title,parsed_timestamp
CVE-2025-59209,Windows Push Notification Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>The type of information that could be disclosed if an attacker successfully exploited this vulnerability is memory addresses belonging to the &quot;EventLog&quot; Windows service</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Information Disclosure,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065509; 5065507,Yes,"{'Value': '<a href=""https://x.com/M4x_1997"">Aobo Wang</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910419
CVE-2025-59210,Windows Resilient File System (ReFS) Deduplication Service Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.4,6.4,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066835; 5066835,5065426,Yes,"{'Value': 'Hwiwon Lee (hwiwonl), SEC-agent&#160;team'}; {'Value': '<a href=""https://linkedin.com/in/jongseongkim"">Jongseong Kim (nevul37), SEC-agent team</a> with <a href=""https://www.enki.co.kr/"">ENKI WhiteHat</a>'}; {'Value': '<a href=""https://linkedin.com/in/jongseongkim"">Jongseong Kim (nevul37), SEC-agent team</a> with <a href=""https://www.enki.co.kr/"">ENKI WhiteHat</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910429
CVE-2025-59213,Configuration Manager Elevation of Privilege Vulnerability,,"<p><strong>How could an attacker exploit this vulnerability?</strong></p>
<p>An attacker could exploit this vulnerability by injecting malicious SQL into the DuplicateAMTMachineRecord method.</p>
",Important,3,8.4,7.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,Release Notes; Release Notes; Release Notes,,Maybe,"{'Value': '<a href=""https://x.com/kalimer0x00"">Mehdi Elyassa</a> with <a href=""https://www.synacktiv.com/"">Synacktiv</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910440
CVE-2025-59214,Microsoft Windows File Explorer Spoofing Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>A user would need to be tricked into opening a folder that contains a specially crafted file.</p>
",Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Spoofing,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873; 5066835,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://x.com/Phantom01_"">Hemant Kumar</a>'}; {'Value': '<a href=""https://web.facebook.com/aimadhouas"">Aimad Eddine Houas (Steven)</a>'}; {'Value': '<a href=""http://linkedin.com/in/ruben-en"">Ruben Enkaoua</a> with <a href=""https://cymulate.com/"">Cymulate</a>'}; {'Value': '<a href=""https://www.linkedin.com/in/bartlomiejadamski/"">bartlomiejadamski</a>, <a href=""https://github.com/panadamski"">Holl0w</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910469
CVE-2025-59221,Microsoft Word Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally.</p>
<p>For example, when the score indicates that the <strong>Attack Vector</strong> is <strong>Local</strong> and <strong>User Interaction</strong> is <strong>Required</strong>, this could describe an exploit in which an attacker, through social engineering, convinces a victim to download and open a specially crafted file from a website which leads to a local attack on their computer.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5002788; 5002787; 5002796; 5002798; Click to Run; Release Notes; 5002789,5002778; 5002777; 5002775; 5002774; 5002780,Maybe,"{'Value': 'Haifei Li with <a href=""https://pub.expmon.com/"">EXPMON</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910485
CVE-2025-59222,Microsoft Word Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>No, the Preview Pane is not an attack vector.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5002788; 5002787; 5002796; 5002798; Click to Run; Release Notes; 5002789,5002778; 5002777; 5002775; 5002774; 5002780,Maybe,"{'Value': 'Haifei Li with <a href=""https://pub.expmon.com/"">EXPMON</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910501
CVE-2025-59223,Microsoft Excel Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>No, the Preview Pane is not an attack vector.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,5002797; Click to Run; Release Notes; 5002794,5002776; 5002782,Maybe,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910514
CVE-2025-59224,Microsoft Excel Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>No, the Preview Pane is not an attack vector.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,5002797; Click to Run; Release Notes; 5002794,5002776; 5002782,Maybe,{'Value': 'Anonymous'}; {'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910526
CVE-2025-59225,Microsoft Excel Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>No, the Preview Pane is not an attack vector.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,5002797; Click to Run; Release Notes; 5002794,5002776; 5002782,Maybe,{'Value': 'Quan Jin with DBAPPSecurity WeBin Lab'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910541
CVE-2025-59226,Microsoft Office Visio Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>No, the Preview Pane is not an attack vector.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,Click to Run,,No,"{'Value': '<a href=""https://www.linkedin.com/in/4n0nym4u5"">4n0nym4u5</a> with <a href=""https://www.zscaler.com/"">Zscaler</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910550
CVE-2025-59227,Microsoft Office Remote Code Execution Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>Yes, the Preview Pane is an attack vector.</p>
",Critical,4,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,5002792; Click to Run; Release Notes; Release Notes,5002781,Maybe,{'Value': 'cdbb6164ddfda2b210fd348442322115'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910562
CVE-2025-59229,Microsoft Office Denial of Service Vulnerability,,"<p><strong>Is the Preview Pane an attack vector for this vulnerability?</strong></p>
<p>Yes, the Preview Pane is an attack vector.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Denial of Service,,,0,Click to Run,,No,{'Value': 'mose nilsson'}; {'Value': 'mose nilsson'}; {'Value': 'moushi'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910572
CVE-2025-59232,Microsoft Excel Information Disclosure Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>An attacker must send the user a malicious file and convince them to open it.</p>
",Important,3,7.1,6.2,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Information Disclosure,,,0,5002797; 5002788; 5002796; Click to Run; Release Notes; 5002794; 5002719; 5002757; 5002341; 5002720,5002776; 5002778; 5002775; 5002782; 5002588; 5002734; 5002052; 5002701,Maybe,{'Value': 'Nathan Shomber of Microsoft'}; {'Value': 'Nathan Shomber of Microsoft'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910589
CVE-2025-59238,Microsoft PowerPoint Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>An attacker must send the user a malicious file and convince them to open it.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,Click to Run; 5002790,5002779,Maybe,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910600
CVE-2025-59241,Windows Health and Optimized Experiences Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited the vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain administrator privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066835,5065426,Yes,"{'Value': '<a href=""https://twitter.com/filip_dragovic"">Filip Dragović</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910610
CVE-2025-2884,Cert CC: CVE-2025-2884 Out-of-Bounds read vulnerability in TCG TPM2.0 reference implementation,,,Important,3,5.3,4.6,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:L/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:Yes;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066835; 5066793; 5066835; 5066793; 5066780,5065431; 5065426; 5065431; 5065425,Yes,{'Value': 'Anonymous'}; {'Value': 'Anonymous'}; {'Value': 'TCG [security@trustedcomputing.org] TCG'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910621
CVE-2025-59244,NTLM Hash Disclosure Spoofing Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>A user interacting with the file in multiple ways will cause the NTLM hash to be leaked. A few interactions which trigger this leak include:</p>
<ul>
<li>Opening the parent folder in Explorer</li>
<li>Clicking the file (any mouse button)</li>
<li>Dragging the file</li>
<li>Deleting the file</li>
</ul>
",Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066835; 5066793; 5066780; 5066837; 5066836; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065507,Yes,{'Value': 'Nacl'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910642
CVE-2025-59248,Microsoft Exchange Server Spoofing Vulnerability,,,Important,3,7.5,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066366; 5066367; 5066369; 5066368,5063224; 5063221; 5063223; 5063222,Yes,"{'Value': '<a href=""https://www.linkedin.com/in/anna-breeva-51476b163/"">Anna Breeva</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910651
CVE-2025-59230,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,7.2,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,exploitation_detected,Publicly Disclosed:No;Exploited:Yes;Latest Software Release:Exploitation Detected,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Microsoft Threat Intelligence Center (MSTIC) & Microsoft Security Response Center (MSRC)'}; {},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910677
CVE-2025-59253,Windows Search Service Denial of Service Vulnerability,,,Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Denial of Service,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066835; 5066793; 5066780; 5066837; 5066836; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065509; 5065507,Yes,"{'Value': '<a href=""https://www.linkedin.com/in/remco-vandermeer/"">Remco van der Meer</a> with Warpnet'}; {'Value': '<a href=""https://www.linkedin.com/in/remco-vandermeer/"">Remco van der Meer</a> with Warpnet'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910702
CVE-2025-59260,Microsoft Failover Cluster Virtual Driver Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>Exploiting this vulnerability could allow the disclosure of certain memory address within kernel space. Knowing the exact location of kernel memory could be potentially leveraged by an attacker for other malicious activities.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066586; 5066782; 5066835; 5066780; 5066836,5065428; 5065432; 5065426; 5065425; 5065427,Yes,"{'Value': '<a href=""https://twitter.com/lewislee53"">Lewis Lee</a>, <a href=""https://twitter.com/ver0759"">Chunyang Han</a> and <a href=""https://twitter.com/edwardzpeng"">Zhiniang Peng</a> with HUST'}; {'Value': '<a href=""https://twitter.com/ver0759"">Chunyang Han</a>'}; {'Value': '<a href=""https://twitter.com/ver0759"">Chunyang Han</a>'}; {'Value': '<a href=""https://twitter.com/lewislee53"">Lewis Lee</a>, <a href=""https://twitter.com/ver0759"">Chunyang Han</a> and <a href=""https://twitter.com/edwardzpeng"">Zhiniang Peng</a> with HUST'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910714
CVE-2025-59261,Windows Graphics Component Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066782; 5066793; 5066835; 5066835; 5066793; 5066780,5065432; 5065431; 5065426; 5065431; 5065425,Yes,{'Value': 'Maxime Villard'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910730
CVE-2025-59275,Windows Authentication Elevation of Privilege Vulnerability,,"<p><strong>How could an attacker exploit this vulnerability?</strong></p>
<p>To exploit this vulnerability, an attacker would first have to log on to the system. An attacker could then run a specially crafted application that could exploit the vulnerability and take control of an affected system.</p>
<p>Additionally, an attacker could convince a local user to open a malicious file. The attacker would have to convince the user to click a link, typically by way of an enticement in an email or instant message, and then convince them to open the specially crafted file.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/keyz3r0"">k0shl</a> with <a href=""https://www.cyberkl.com/"">Kunlun Lab</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910756
CVE-2025-59278,Windows Authentication Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited the vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain administrator privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/keyz3r0"">k0shl</a> with <a href=""https://www.cyberkl.com/"">Kunlun Lab</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910783
CVE-2025-11215,Chromium: CVE-2025-11215 Off by one error in V8,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910791
CVE-2025-11216,Chromium: CVE-2025-11216 Inappropriate implementation in Storage,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910797
CVE-2025-11213,Chromium: CVE-2025-11213 Inappropriate implementation in Omnibox,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910802
CVE-2025-11210,Chromium: CVE-2025-11210 Side-channel information leakage in Tab,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910808
CVE-2025-11207,Chromium: CVE-2025-11207 Side-channel information leakage in Storage,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910813
CVE-2025-11208,Chromium: CVE-2025-11208 Inappropriate implementation in Media,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910819
CVE-2025-11206,Chromium: CVE-2025-11206 Heap buffer overflow in Video,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910826
CVE-2025-11219,Chromium: CVE-2025-11219 Use after free in V8,,"<p><strong>What is the version information for this release?</strong></p>
<table>
<thead>
<tr>
<th>Microsoft Edge Version</th>
<th>Date Released</th>
<th>Based on Chromium Version</th>
</tr>
</thead>
<tbody>
<tr>
<td>141.0.3537.57</td>
<td>10/2/2025</td>
<td>141.0.7390.55</td>
</tr>
</tbody>
</table>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910834
CVE-2025-59285,Azure Monitor Agent Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What is does this mean in the context of the elevation of privilege vulnerability?</strong></p>
<p>In order to successfully exploit this vulnerability, the attacker requires write access to the configuration directory by creating malicious files in a directory before the Azure Monitor Agent is installed or before the service starts after system restart.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,Release Notes,,Maybe,{'Value': 'P1hcn'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910841
